time,ms,volt,curr,
Wed Jun 25 09:23:22 EDT 2014,1403702602244,136.3571319580078,5.924630165100098,
Wed Jun 25 09:23:22 EDT 2014,1403702602404,136.34048461914062,6.008195877075195,
Wed Jun 25 09:23:23 EDT 2014,1403702603014,136.31826782226562,5.901789665222168,
Wed Jun 25 09:23:23 EDT 2014,1403702603034,136.34471130371094,6.003260612487793,
Wed Jun 25 09:23:23 EDT 2014,1403702603244,136.37701416015625,5.742144584655762,
Wed Jun 25 09:23:23 EDT 2014,1403702603655,136.33895874023438,5.821037292480469,
Wed Jun 25 09:23:23 EDT 2014,1403702603905,136.33734130859375,5.920982360839844,
Wed Jun 25 09:23:24 EDT 2014,1403702604055,136.2891387939453,6.065678596496582,
Wed Jun 25 09:23:24 EDT 2014,1403702604225,136.3177490234375,5.933928489685059,
Wed Jun 25 09:23:24 EDT 2014,1403702604625,136.29324340820312,6.145453453063965,
Wed Jun 25 09:23:24 EDT 2014,1403702604845,136.2575225830078,6.340575218200684,
Wed Jun 25 09:23:25 EDT 2014,1403702605005,136.23753356933594,6.381368637084961,
Wed Jun 25 09:23:25 EDT 2014,1403702605235,136.26234436035156,6.243634223937988,
Wed Jun 25 09:23:25 EDT 2014,1403702605995,136.27052307128906,6.308150291442871,
Wed Jun 25 09:23:26 EDT 2014,1403702606145,136.32089233398438,6.037473678588867,
Wed Jun 25 09:23:26 EDT 2014,1403702606235,136.275390625,6.228351593017578,
Wed Jun 25 09:23:26 EDT 2014,1403702606685,136.2498016357422,6.231689453125,
Wed Jun 25 09:23:26 EDT 2014,1403702606845,136.25494384765625,6.280303001403809,
Wed Jun 25 09:23:27 EDT 2014,1403702607005,136.3139190673828,6.026363372802734,
Wed Jun 25 09:23:27 EDT 2014,1403702607245,136.2758026123047,6.18438720703125,
Wed Jun 25 09:23:27 EDT 2014,1403702607405,136.28492736816406,6.066751480102539,
Wed Jun 25 09:23:27 EDT 2014,1403702607655,136.30088806152344,5.9555768966674805,
Wed Jun 25 09:23:27 EDT 2014,1403702607825,136.27699279785156,6.182575225830078,
Wed Jun 25 09:23:28 EDT 2014,1403702608045,136.3069305419922,5.979466438293457,
Wed Jun 25 09:23:28 EDT 2014,1403702608215,136.3001251220703,6.1801910400390625,
Wed Jun 25 09:23:29 EDT 2014,1403702609005,136.30076599121094,6.053733825683594,
Wed Jun 25 09:23:29 EDT 2014,1403702609245,136.2735137939453,6.274914741516113,
Wed Jun 25 09:23:29 EDT 2014,1403702609625,136.25244140625,6.212592124938965,
Wed Jun 25 09:23:29 EDT 2014,1403702609845,136.3004913330078,6.080746650695801,
Wed Jun 25 09:23:30 EDT 2014,1403702610005,136.31292724609375,6.045293807983398,
Wed Jun 25 09:23:30 EDT 2014,1403702610245,136.26708984375,6.208038330078125,
Wed Jun 25 09:23:30 EDT 2014,1403702610405,136.29449462890625,6.027579307556152,
Wed Jun 25 09:23:30 EDT 2014,1403702610645,136.27593994140625,6.248164176940918,
Wed Jun 25 09:23:30 EDT 2014,1403702610815,136.2880401611328,6.079959869384766,
Wed Jun 25 09:23:30 EDT 2014,1403702610975,136.27650451660156,6.136274337768555,
Wed Jun 25 09:23:31 EDT 2014,1403702611315,136.2792205810547,6.127619743347168,
Wed Jun 25 09:23:31 EDT 2014,1403702611915,136.31130981445312,5.880999565124512,
Wed Jun 25 09:23:32 EDT 2014,1403702612015,136.3182830810547,5.914425849914551,
Wed Jun 25 09:23:32 EDT 2014,1403702612245,136.29135131835938,6.088829040527344,
Wed Jun 25 09:23:32 EDT 2014,1403702612405,136.34494018554688,5.949521064758301,
Wed Jun 25 09:23:32 EDT 2014,1403702612655,136.29116821289062,6.062483787536621,
Wed Jun 25 09:23:32 EDT 2014,1403702612815,136.34161376953125,5.909514427185059,
Wed Jun 25 09:23:33 EDT 2014,1403702613045,136.29684448242188,6.025362014770508,
Wed Jun 25 09:23:33 EDT 2014,1403702613215,136.3474578857422,5.8097124099731445,
Wed Jun 25 09:23:33 EDT 2014,1403702613685,136.3105010986328,5.9775590896606445,
Wed Jun 25 09:23:33 EDT 2014,1403702613835,136.3682861328125,5.741596221923828,
Wed Jun 25 09:23:34 EDT 2014,1403702614015,136.2850341796875,6.111884117126465,
Wed Jun 25 09:23:34 EDT 2014,1403702614245,136.3334197998047,5.895900726318359,
Wed Jun 25 09:23:34 EDT 2014,1403702614895,136.36109924316406,5.749654769897461,
Wed Jun 25 09:23:35 EDT 2014,1403702615055,136.33888244628906,5.885767936706543,
Wed Jun 25 09:23:35 EDT 2014,1403702615215,136.37783813476562,5.650901794433594,
Wed Jun 25 09:23:35 EDT 2014,1403702615725,136.39598083496094,5.712389945983887,
Wed Jun 25 09:23:35 EDT 2014,1403702615895,136.41461181640625,5.535626411437988,
Wed Jun 25 09:23:36 EDT 2014,1403702616055,136.3942108154297,5.6240081787109375,
Wed Jun 25 09:23:36 EDT 2014,1403702616215,136.44467163085938,5.394458770751953,
Wed Jun 25 09:23:36 EDT 2014,1403702616375,136.3886260986328,5.665850639343262,
Wed Jun 25 09:23:36 EDT 2014,1403702616685,136.39108276367188,5.629467964172363,
Wed Jun 25 09:23:36 EDT 2014,1403702616845,136.357177734375,5.6298017501831055,
Wed Jun 25 09:23:37 EDT 2014,1403702617015,136.3677520751953,5.740141868591309,
Wed Jun 25 09:23:37 EDT 2014,1403702617645,136.3909454345703,5.528593063354492,
Wed Jun 25 09:23:37 EDT 2014,1403702617815,136.36363220214844,5.698513984680176,
Wed Jun 25 09:23:37 EDT 2014,1403702617975,136.35279846191406,5.731868743896484,
Wed Jun 25 09:23:38 EDT 2014,1403702618315,136.3492889404297,5.692481994628906,
Wed Jun 25 09:23:38 EDT 2014,1403702618615,136.365234375,5.686283111572266,
Wed Jun 25 09:23:38 EDT 2014,1403702618845,136.34832763671875,5.803036689758301,
Wed Jun 25 09:23:39 EDT 2014,1403702619015,136.37435913085938,5.8032989501953125,
Wed Jun 25 09:23:39 EDT 2014,1403702619245,136.35183715820312,5.7570695877075195,
Wed Jun 25 09:23:39 EDT 2014,1403702619725,136.36656188964844,5.706644058227539,
Wed Jun 25 09:23:39 EDT 2014,1403702619905,136.3255157470703,5.890107154846191,
Wed Jun 25 09:23:40 EDT 2014,1403702620055,136.28941345214844,5.717730522155762,
Wed Jun 25 09:23:40 EDT 2014,1403702620695,136.20120239257812,5.9677839279174805,
Wed Jun 25 09:23:40 EDT 2014,1403702620725,136.24441528320312,5.878782272338867,
Wed Jun 25 09:23:40 EDT 2014,1403702620905,136.2769775390625,5.952978134155273,
Wed Jun 25 09:23:41 EDT 2014,1403702621065,136.3194122314453,5.921268463134766,
Wed Jun 25 09:23:41 EDT 2014,1403702621225,136.30267333984375,6.074738502502441,
Wed Jun 25 09:23:41 EDT 2014,1403702621685,136.32366943359375,6.015110015869141,
Wed Jun 25 09:23:41 EDT 2014,1403702621845,136.29005432128906,6.027889251708984,
Wed Jun 25 09:23:42 EDT 2014,1403702622015,136.35296630859375,5.787777900695801,
Wed Jun 25 09:23:42 EDT 2014,1403702622245,136.33584594726562,5.928897857666016,
Wed Jun 25 09:23:42 EDT 2014,1403702622605,136.32847595214844,5.974531173706055,
Wed Jun 25 09:23:42 EDT 2014,1403702622935,136.3234100341797,6.041288375854492,
Wed Jun 25 09:23:43 EDT 2014,1403702623105,136.32711791992188,5.986595153808594,
Wed Jun 25 09:23:43 EDT 2014,1403702623725,136.30929565429688,6.0799360275268555,
Wed Jun 25 09:23:43 EDT 2014,1403702623845,136.3591766357422,5.919814109802246,
Wed Jun 25 09:23:44 EDT 2014,1403702624015,136.30282592773438,5.978679656982422,
Wed Jun 25 09:23:44 EDT 2014,1403702624245,136.3011932373047,6.175875663757324,
Wed Jun 25 09:23:44 EDT 2014,1403702624605,136.2657470703125,6.37364387512207,
Wed Jun 25 09:23:44 EDT 2014,1403702624815,136.28890991210938,6.236982345581055,
Wed Jun 25 09:23:44 EDT 2014,1403702624985,136.26991271972656,6.254792213439941,
Wed Jun 25 09:23:45 EDT 2014,1403702625215,136.27162170410156,6.17527961730957,
Wed Jun 25 09:23:45 EDT 2014,1403702625615,136.29013061523438,6.127524375915527,
Wed Jun 25 09:23:45 EDT 2014,1403702625785,136.2962188720703,6.058335304260254,
Wed Jun 25 09:23:46 EDT 2014,1403702626115,136.3009033203125,6.120491027832031,
Wed Jun 25 09:23:46 EDT 2014,1403702626695,136.32687377929688,5.974912643432617,
Wed Jun 25 09:23:46 EDT 2014,1403702626735,136.28050231933594,6.108880043029785,
Wed Jun 25 09:23:46 EDT 2014,1403702626895,136.33477783203125,5.93874454498291,
Wed Jun 25 09:23:47 EDT 2014,1403702627055,136.31195068359375,6.079626083374023,
Wed Jun 25 09:23:47 EDT 2014,1403702627215,136.34982299804688,5.938458442687988,
Wed Jun 25 09:23:47 EDT 2014,1403702627715,136.3120574951172,6.06539249420166,
Wed Jun 25 09:23:47 EDT 2014,1403702627875,136.3479766845703,5.788302421569824,
Wed Jun 25 09:23:48 EDT 2014,1403702628045,136.33432006835938,5.897808074951172,
Wed Jun 25 09:23:48 EDT 2014,1403702628215,136.37542724609375,5.746793746948242,
Wed Jun 25 09:23:48 EDT 2014,1403702628715,136.339599609375,5.822634696960449,
Wed Jun 25 09:23:48 EDT 2014,1403702628845,136.39112854003906,5.715847015380859,
Wed Jun 25 09:23:49 EDT 2014,1403702629475,136.36965942382812,5.888199806213379,
Wed Jun 25 09:23:49 EDT 2014,1403702629605,136.37374877929688,5.855822563171387,
Wed Jun 25 09:23:49 EDT 2014,1403702629815,136.35964965820312,5.906271934509277,
Wed Jun 25 09:23:49 EDT 2014,1403702629985,136.36026000976562,5.830192565917969,
Wed Jun 25 09:23:50 EDT 2014,1403702630215,136.3699951171875,5.795884132385254,
Wed Jun 25 09:23:50 EDT 2014,1403702630615,136.3596954345703,5.791330337524414,
Wed Jun 25 09:23:50 EDT 2014,1403702630785,136.3540802001953,5.921173095703125,
Wed Jun 25 09:23:51 EDT 2014,1403702631015,136.3365478515625,5.929827690124512,
Wed Jun 25 09:23:51 EDT 2014,1403702631195,136.3726806640625,5.787873268127441,
Wed Jun 25 09:23:51 EDT 2014,1403702631615,136.36878967285156,5.705356597900391,
Wed Jun 25 09:23:51 EDT 2014,1403702631815,136.3530731201172,5.924391746520996,
Wed Jun 25 09:23:52 EDT 2014,1403702632435,136.37374877929688,5.8203935623168945,
Wed Jun 25 09:23:52 EDT 2014,1403702632615,136.38116455078125,5.74183464050293,
Wed Jun 25 09:23:52 EDT 2014,1403702632785,136.35699462890625,5.919075012207031,
Wed Jun 25 09:23:53 EDT 2014,1403702633175,136.39109802246094,5.646228790283203,
Wed Jun 25 09:23:53 EDT 2014,1403702633275,136.37869262695312,5.837249755859375,
Wed Jun 25 09:23:53 EDT 2014,1403702633815,136.39820861816406,5.778741836547852,
Wed Jun 25 09:23:53 EDT 2014,1403702633855,136.35787963867188,5.946922302246094,
Wed Jun 25 09:23:54 EDT 2014,1403702634015,136.40731811523438,5.730748176574707,
Wed Jun 25 09:23:54 EDT 2014,1403702634255,136.35313415527344,5.938959121704102,
Wed Jun 25 09:23:54 EDT 2014,1403702634655,136.3738555908203,5.774068832397461,
Wed Jun 25 09:23:55 EDT 2014,1403702635405,136.35032653808594,5.9452056884765625,
Wed Jun 25 09:23:55 EDT 2014,1403702635415,136.3986358642578,5.683135986328125,
Wed Jun 25 09:23:55 EDT 2014,1403702635615,136.37551879882812,5.843186378479004,
Wed Jun 25 09:23:55 EDT 2014,1403702635785,136.3779754638672,5.768442153930664,
Wed Jun 25 09:23:56 EDT 2014,1403702636015,136.36883544921875,5.743861198425293,
Wed Jun 25 09:23:56 EDT 2014,1403702636185,136.39559936523438,5.782651901245117,
Wed Jun 25 09:23:56 EDT 2014,1403702636615,136.38516235351562,5.849266052246094,
Wed Jun 25 09:23:56 EDT 2014,1403702636815,136.39772033691406,5.679607391357422,
Wed Jun 25 09:23:56 EDT 2014,1403702636975,136.4168243408203,5.731487274169922,
Wed Jun 25 09:23:57 EDT 2014,1403702637215,136.3947296142578,5.739784240722656,
Wed Jun 25 09:23:57 EDT 2014,1403702637625,136.36923217773438,5.87003231048584,
Wed Jun 25 09:23:57 EDT 2014,1403702637785,136.4054412841797,5.672645568847656,
Wed Jun 25 09:23:58 EDT 2014,1403702638335,136.3397979736328,5.91433048248291,
Wed Jun 25 09:23:58 EDT 2014,1403702638655,136.37730407714844,5.800437927246094,
Wed Jun 25 09:23:58 EDT 2014,1403702638925,136.3916778564453,5.645513534545898,
Wed Jun 25 09:23:59 EDT 2014,1403702639055,136.34410095214844,5.895566940307617,
Wed Jun 25 09:23:59 EDT 2014,1403702639215,136.36807250976562,5.841398239135742,
Wed Jun 25 09:23:59 EDT 2014,1403702639615,136.3626251220703,5.9218645095825195,
Wed Jun 25 09:23:59 EDT 2014,1403702639815,136.4232635498047,5.768108367919922,
Wed Jun 25 09:23:59 EDT 2014,1403702639975,136.3725128173828,5.913734436035156,
Wed Jun 25 09:24:00 EDT 2014,1403702640215,136.38267517089844,5.702304840087891,
Wed Jun 25 09:24:00 EDT 2014,1403702640385,136.3754119873047,5.723834037780762,
Wed Jun 25 09:24:00 EDT 2014,1403702640615,136.3438720703125,5.806779861450195,
Wed Jun 25 09:24:01 EDT 2014,1403702641205,136.38192749023438,5.671453475952148,
Wed Jun 25 09:24:01 EDT 2014,1403702641415,136.35794067382812,5.753588676452637,
Wed Jun 25 09:24:01 EDT 2014,1403702641575,136.32981872558594,5.791425704956055,
Wed Jun 25 09:24:01 EDT 2014,1403702641825,136.34910583496094,5.770111083984375,
Wed Jun 25 09:24:01 EDT 2014,1403702641975,136.3235626220703,5.907487869262695,
Wed Jun 25 09:24:02 EDT 2014,1403702642225,136.37449645996094,5.637001991271973,
Wed Jun 25 09:24:02 EDT 2014,1403702642385,136.3411407470703,5.837798118591309,
Wed Jun 25 09:24:02 EDT 2014,1403702642625,136.36761474609375,5.701541900634766,
Wed Jun 25 09:24:02 EDT 2014,1403702642785,136.3533172607422,5.842304229736328,
Wed Jun 25 09:24:03 EDT 2014,1403702643025,136.33486938476562,5.82582950592041,
Wed Jun 25 09:24:03 EDT 2014,1403702643185,136.39271545410156,5.603575706481934,
Wed Jun 25 09:24:03 EDT 2014,1403702643415,136.38226318359375,5.721879005432129,
Wed Jun 25 09:24:04 EDT 2014,1403702644145,136.38250732421875,5.6662797927856445,
Wed Jun 25 09:24:04 EDT 2014,1403702644225,136.3798065185547,5.703496932983398,
Wed Jun 25 09:24:04 EDT 2014,1403702644415,136.40090942382812,5.823373794555664,
Wed Jun 25 09:24:04 EDT 2014,1403702644625,136.38113403320312,5.670309066772461,
Wed Jun 25 09:24:04 EDT 2014,1403702644815,136.33135986328125,5.925321578979492,
Wed Jun 25 09:24:05 EDT 2014,1403702645015,136.34768676757812,5.72352409362793,
Wed Jun 25 09:24:05 EDT 2014,1403702645215,136.32620239257812,5.862021446228027,
Wed Jun 25 09:24:05 EDT 2014,1403702645415,136.33753967285156,5.739426612854004,
Wed Jun 25 09:24:05 EDT 2014,1403702645625,136.37586975097656,5.604672431945801,
Wed Jun 25 09:24:05 EDT 2014,1403702645815,136.30564880371094,5.839848518371582,
Wed Jun 25 09:24:06 EDT 2014,1403702646025,136.3634796142578,5.6331634521484375,
Wed Jun 25 09:24:06 EDT 2014,1403702646225,136.33737182617188,5.79836368560791,
Wed Jun 25 09:24:07 EDT 2014,1403702647025,136.36712646484375,5.787897109985352,
Wed Jun 25 09:24:07 EDT 2014,1403702647025,136.3443145751953,5.78920841217041,
Wed Jun 25 09:24:07 EDT 2014,1403702647225,136.30152893066406,6.060004234313965,
Wed Jun 25 09:24:07 EDT 2014,1403702647385,136.27462768554688,6.184649467468262,
Wed Jun 25 09:24:07 EDT 2014,1403702647625,136.3008575439453,6.081104278564453,
Wed Jun 25 09:24:07 EDT 2014,1403702647785,136.27987670898438,6.0886383056640625,
Wed Jun 25 09:24:08 EDT 2014,1403702648025,136.28872680664062,5.936145782470703,
Wed Jun 25 09:24:08 EDT 2014,1403702648185,136.28579711914062,6.038641929626465,
Wed Jun 25 09:24:08 EDT 2014,1403702648415,136.30772399902344,5.881690979003906,
Wed Jun 25 09:24:08 EDT 2014,1403702648575,136.26148986816406,6.052947044372559,
Wed Jun 25 09:24:08 EDT 2014,1403702648825,136.2553253173828,6.017780303955078,
Wed Jun 25 09:24:08 EDT 2014,1403702648985,136.2554931640625,6.042027473449707,
Wed Jun 25 09:24:09 EDT 2014,1403702649805,136.21054077148438,6.265854835510254,
Wed Jun 25 09:24:09 EDT 2014,1403702649815,136.26841735839844,6.046628952026367,
Wed Jun 25 09:24:09 EDT 2014,1403702649865,136.2479705810547,6.172657012939453,
Wed Jun 25 09:24:10 EDT 2014,1403702650025,136.23768615722656,6.239771842956543,
Wed Jun 25 09:24:10 EDT 2014,1403702650225,136.2303009033203,6.313824653625488,
Wed Jun 25 09:24:10 EDT 2014,1403702650415,136.25889587402344,6.196784973144531,
Wed Jun 25 09:24:10 EDT 2014,1403702650625,136.2328338623047,6.299495697021484,
Wed Jun 25 09:24:10 EDT 2014,1403702650825,136.2397918701172,6.274962425231934,
Wed Jun 25 09:24:11 EDT 2014,1403702651105,136.2086944580078,6.416916847229004,
Wed Jun 25 09:24:11 EDT 2014,1403702651195,136.21124267578125,6.300258636474609,
Wed Jun 25 09:24:11 EDT 2014,1403702651455,136.23275756835938,6.34760856628418,
Wed Jun 25 09:24:11 EDT 2014,1403702651625,136.19969177246094,6.466937065124512,
Wed Jun 25 09:24:11 EDT 2014,1403702651785,136.2217559814453,6.472277641296387,
Wed Jun 25 09:24:12 EDT 2014,1403702652025,136.178466796875,6.52010440826416,
Wed Jun 25 09:24:12 EDT 2014,1403702652745,136.2025909423828,6.499266624450684,
Wed Jun 25 09:24:12 EDT 2014,1403702652825,136.2095947265625,6.313133239746094,
Wed Jun 25 09:24:13 EDT 2014,1403702653025,136.1824951171875,6.5090179443359375,
Wed Jun 25 09:24:13 EDT 2014,1403702653225,136.2307891845703,6.423687934875488,
Wed Jun 25 09:24:13 EDT 2014,1403702653385,136.21817016601562,6.427311897277832,
Wed Jun 25 09:24:13 EDT 2014,1403702653625,136.1912384033203,6.514430046081543,
Wed Jun 25 09:24:13 EDT 2014,1403702653825,136.18701171875,6.506538391113281,
Wed Jun 25 09:24:13 EDT 2014,1403702653985,136.17930603027344,6.502032279968262,
Wed Jun 25 09:24:14 EDT 2014,1403702654225,136.1990966796875,6.396269798278809,
Wed Jun 25 09:24:14 EDT 2014,1403702654385,136.17813110351562,6.524753570556641,
Wed Jun 25 09:24:14 EDT 2014,1403702654625,136.1936798095703,6.469964981079102,
Wed Jun 25 09:24:14 EDT 2014,1403702654785,136.21873474121094,6.363487243652344,
Wed Jun 25 09:24:15 EDT 2014,1403702655625,136.21485900878906,6.358790397644043,
Wed Jun 25 09:24:15 EDT 2014,1403702655635,136.25527954101562,6.209349632263184,
Wed Jun 25 09:24:15 EDT 2014,1403702655825,136.21421813964844,6.377768516540527,
Wed Jun 25 09:24:16 EDT 2014,1403702656065,136.20225524902344,6.392192840576172,
Wed Jun 25 09:24:16 EDT 2014,1403702656225,136.23370361328125,6.097269058227539,
Wed Jun 25 09:24:16 EDT 2014,1403702656515,136.21206665039062,6.185555458068848,
Wed Jun 25 09:24:16 EDT 2014,1403702656625,136.26132202148438,6.104946136474609,
Wed Jun 25 09:24:16 EDT 2014,1403702656865,136.1808624267578,6.537199020385742,
Wed Jun 25 09:24:17 EDT 2014,1403702657025,136.22915649414062,6.181168556213379,
Wed Jun 25 09:24:17 EDT 2014,1403702657185,136.28639221191406,6.026768684387207,
Wed Jun 25 09:24:17 EDT 2014,1403702657425,136.15060424804688,6.588888168334961,
Wed Jun 25 09:24:17 EDT 2014,1403702657585,136.2349853515625,6.15236759185791,
Wed Jun 25 09:24:17 EDT 2014,1403702657825,136.2175750732422,6.2697649002075195,
Wed Jun 25 09:24:18 EDT 2014,1403702658605,136.23593139648438,6.2133073806762695,
Wed Jun 25 09:24:18 EDT 2014,1403702658625,136.23199462890625,6.121921539306641,
Wed Jun 25 09:24:18 EDT 2014,1403702658785,135.96214294433594,7.658290863037109,
Wed Jun 25 09:24:19 EDT 2014,1403702659025,136.15269470214844,6.599187850952148,
Wed Jun 25 09:24:19 EDT 2014,1403702659205,136.16622924804688,6.56886100769043,
Wed Jun 25 09:24:19 EDT 2014,1403702659405,136.18338012695312,6.419134140014648,
Wed Jun 25 09:24:19 EDT 2014,1403702659635,136.17449951171875,6.361937522888184,
Wed Jun 25 09:24:19 EDT 2014,1403702659825,136.1759796142578,6.484484672546387,
Wed Jun 25 09:24:20 EDT 2014,1403702660005,136.2373809814453,6.065821647644043,
Wed Jun 25 09:24:20 EDT 2014,1403702660225,136.1973419189453,6.294727325439453,
Wed Jun 25 09:24:20 EDT 2014,1403702660405,136.21946716308594,6.181859970092773,
Wed Jun 25 09:24:20 EDT 2014,1403702660625,136.198486328125,6.228184700012207,
Wed Jun 25 09:24:21 EDT 2014,1403702661235,136.1749267578125,6.421637535095215,
Wed Jun 25 09:24:21 EDT 2014,1403702661455,136.2556915283203,6.002616882324219,
Wed Jun 25 09:24:21 EDT 2014,1403702661625,136.23565673828125,6.109881401062012,
Wed Jun 25 09:24:21 EDT 2014,1403702661865,136.26019287109375,6.094837188720703,
Wed Jun 25 09:24:22 EDT 2014,1403702662025,136.24916076660156,5.983424186706543,
Wed Jun 25 09:24:22 EDT 2014,1403702662265,136.239501953125,6.129622459411621,
Wed Jun 25 09:24:22 EDT 2014,1403702662425,136.28970336914062,5.918765068054199,
Wed Jun 25 09:24:22 EDT 2014,1403702662665,136.21621704101562,6.192350387573242,
Wed Jun 25 09:24:22 EDT 2014,1403702662825,136.22894287109375,6.061720848083496,
Wed Jun 25 09:24:23 EDT 2014,1403702663065,136.25079345703125,5.970883369445801,
Wed Jun 25 09:24:23 EDT 2014,1403702663225,136.25721740722656,5.951857566833496,
Wed Jun 25 09:24:23 EDT 2014,1403702663445,136.31871032714844,5.624079704284668,
Wed Jun 25 09:24:23 EDT 2014,1403702663625,136.2815704345703,5.8185577392578125,
Wed Jun 25 09:24:24 EDT 2014,1403702664195,136.34426879882812,5.579614639282227,
Wed Jun 25 09:24:24 EDT 2014,1403702664425,136.3339080810547,5.485177040100098,
Wed Jun 25 09:24:24 EDT 2014,1403702664585,136.32676696777344,5.5103302001953125,
Wed Jun 25 09:24:24 EDT 2014,1403702664825,136.32785034179688,5.457019805908203,
Wed Jun 25 09:24:25 EDT 2014,1403702665005,136.3502655029297,5.467367172241211,
Wed Jun 25 09:24:25 EDT 2014,1403702665225,136.32716369628906,5.539298057556152,
Wed Jun 25 09:24:25 EDT 2014,1403702665405,136.39846801757812,5.306482315063477,
Wed Jun 25 09:24:25 EDT 2014,1403702665625,136.36553955078125,5.338001251220703,
Wed Jun 25 09:24:25 EDT 2014,1403702665805,136.36509704589844,5.30085563659668,
Wed Jun 25 09:24:26 EDT 2014,1403702666025,136.35696411132812,5.3134918212890625,
Wed Jun 25 09:24:26 EDT 2014,1403702666185,136.39649963378906,5.2516937255859375,
Wed Jun 25 09:24:26 EDT 2014,1403702666995,136.38079833984375,5.318546295166016,
Wed Jun 25 09:24:27 EDT 2014,1403702667005,136.37533569335938,5.330801010131836,
Wed Jun 25 09:24:27 EDT 2014,1403702667265,136.39254760742188,5.193924903869629,
Wed Jun 25 09:24:27 EDT 2014,1403702667425,136.3656463623047,5.239605903625488,
Wed Jun 25 09:24:27 EDT 2014,1403702667625,136.42166137695312,5.119991302490234,
Wed Jun 25 09:24:27 EDT 2014,1403702667825,136.38548278808594,5.201530456542969,
Wed Jun 25 09:24:28 EDT 2014,1403702668065,136.4219970703125,5.102944374084473,
Wed Jun 25 09:24:28 EDT 2014,1403702668225,136.4487762451172,4.952049255371094,
Wed Jun 25 09:24:28 EDT 2014,1403702668455,136.4087371826172,5.146145820617676,
Wed Jun 25 09:24:28 EDT 2014,1403702668625,136.42965698242188,5.055904388427734,
Wed Jun 25 09:24:28 EDT 2014,1403702668865,136.43800354003906,4.9713134765625,
Wed Jun 25 09:24:29 EDT 2014,1403702669035,136.41763305664062,5.051684379577637,
Wed Jun 25 09:24:29 EDT 2014,1403702669265,136.3857879638672,5.189037322998047,
Wed Jun 25 09:24:29 EDT 2014,1403702669845,136.3923797607422,5.151605606079102,
Wed Jun 25 09:24:30 EDT 2014,1403702670005,136.33407592773438,5.539155006408691,
Wed Jun 25 09:24:30 EDT 2014,1403702670225,136.4189910888672,5.0795793533325195,
Wed Jun 25 09:24:30 EDT 2014,1403702670455,136.41973876953125,5.175971984863281,
Wed Jun 25 09:24:30 EDT 2014,1403702670625,136.48191833496094,4.748296737670898,
Wed Jun 25 09:24:30 EDT 2014,1403702670805,136.4018096923828,5.1456451416015625,
Wed Jun 25 09:24:31 EDT 2014,1403702671025,136.4499053955078,4.9416303634643555,
Wed Jun 25 09:24:31 EDT 2014,1403702671185,136.45872497558594,4.8241376876831055,
Wed Jun 25 09:24:31 EDT 2014,1403702671431,136.4151611328125,5.097198486328125,
Wed Jun 25 09:24:31 EDT 2014,1403702671587,136.44161987304688,4.898476600646973,
Wed Jun 25 09:24:31 EDT 2014,1403702671830,136.41604614257812,5.069708824157715,
Wed Jun 25 09:24:32 EDT 2014,1403702672580,136.3870391845703,5.164957046508789,
Wed Jun 25 09:24:32 EDT 2014,1403702672580,136.3906707763672,5.211019515991211,
Wed Jun 25 09:24:32 EDT 2014,1403702672630,136.3848419189453,5.109810829162598,
Wed Jun 25 09:24:32 EDT 2014,1403702672830,136.4228973388672,4.944252967834473,
Wed Jun 25 09:24:33 EDT 2014,1403702673030,136.40611267089844,5.129122734069824,
Wed Jun 25 09:24:33 EDT 2014,1403702673215,136.37791442871094,5.28562068939209,
Wed Jun 25 09:24:33 EDT 2014,1403702673455,136.37660217285156,5.2764177322387695,
Wed Jun 25 09:24:33 EDT 2014,1403702673615,136.42454528808594,5.02164363861084,
Wed Jun 25 09:24:33 EDT 2014,1403702673865,136.41641235351562,5.260014533996582,
Wed Jun 25 09:24:34 EDT 2014,1403702674015,136.42787170410156,5.044746398925781,
Wed Jun 25 09:24:34 EDT 2014,1403702674265,136.388671875,5.314207077026367,
Wed Jun 25 09:24:34 EDT 2014,1403702674425,136.40158081054688,5.238819122314453,
Wed Jun 25 09:24:34 EDT 2014,1403702674665,136.38214111328125,5.284285545349121,
Wed Jun 25 09:24:34 EDT 2014,1403702674825,136.4024200439453,5.208158493041992,
Wed Jun 25 09:24:35 EDT 2014,1403702675435,136.435791015625,4.97288703918457,
Wed Jun 25 09:24:35 EDT 2014,1403702675635,136.40386962890625,5.178284645080566,
Wed Jun 25 09:24:35 EDT 2014,1403702675865,136.405517578125,5.300664901733398,
Wed Jun 25 09:24:36 EDT 2014,1403702676035,136.44635009765625,5.10556697845459,
Wed Jun 25 09:24:36 EDT 2014,1403702676210,136.42950439453125,5.2288055419921875,
Wed Jun 25 09:24:36 EDT 2014,1403702676610,136.4509735107422,5.164742469787598,
Wed Jun 25 09:24:36 EDT 2014,1403702676830,136.45913696289062,5.0914764404296875,
Wed Jun 25 09:24:37 EDT 2014,1403702677010,136.4574432373047,5.137419700622559,
Wed Jun 25 09:24:37 EDT 2014,1403702677230,136.46202087402344,5.1189422607421875,
Wed Jun 25 09:24:37 EDT 2014,1403702677450,136.4669189453125,5.027580261230469,
Wed Jun 25 09:24:37 EDT 2014,1403702677630,136.46726989746094,5.101990699768066,
Wed Jun 25 09:24:38 EDT 2014,1403702678410,136.47178649902344,5.056881904602051,
Wed Jun 25 09:24:38 EDT 2014,1403702678410,136.45269775390625,5.150198936462402,
