time,ms,motvel,vehvel,
Wed Jun 25 08:32:46 EDT 2014,1403699566964,0.0,0.0,
Wed Jun 25 08:32:47 EDT 2014,1403699567069,0.0,0.0,
Wed Jun 25 08:32:48 EDT 2014,1403699568030,0.0,0.0,
Wed Jun 25 08:32:57 EDT 2014,1403699577311,0.0,0.0,
Wed Jun 25 08:32:58 EDT 2014,1403699578088,0.0,0.0,
Wed Jun 25 08:32:59 EDT 2014,1403699579303,0.0,0.0,
Wed Jun 25 08:32:59 EDT 2014,1403699579646,0.0,0.0,
Wed Jun 25 08:33:01 EDT 2014,1403699581799,0.0,0.0,
Wed Jun 25 08:33:01 EDT 2014,1403699581954,0.0,0.0,
Wed Jun 25 08:33:07 EDT 2014,1403699587497,0.0,0.0,
Wed Jun 25 08:33:14 EDT 2014,1403699594363,0.0,0.0,
Wed Jun 25 08:33:14 EDT 2014,1403699594803,0.0,0.0,
Wed Jun 25 08:33:15 EDT 2014,1403699595401,0.0,0.0,
Wed Jun 25 08:33:15 EDT 2014,1403699595506,0.0,0.0,
Wed Jun 25 08:33:15 EDT 2014,1403699595788,0.0,0.0,
Wed Jun 25 08:33:16 EDT 2014,1403699596933,0.0,0.0,
Wed Jun 25 08:33:17 EDT 2014,1403699597778,0.0,0.0,
Wed Jun 25 08:33:17 EDT 2014,1403699597942,0.0,0.0,
Wed Jun 25 08:33:38 EDT 2014,1403699618209,0.0,0.0,
Wed Jun 25 08:33:46 EDT 2014,1403699626348,0.0,0.0,
Wed Jun 25 08:33:47 EDT 2014,1403699627696,0.0,0.0,
Wed Jun 25 08:33:48 EDT 2014,1403699628672,0.0,0.0,
Wed Jun 25 08:33:49 EDT 2014,1403699629404,0.0,0.0,
Wed Jun 25 08:33:49 EDT 2014,1403699629507,0.0,0.0,
Wed Jun 25 08:33:49 EDT 2014,1403699629780,0.0,0.0,
Wed Jun 25 08:33:50 EDT 2014,1403699630309,0.0,0.0,
Wed Jun 25 08:33:50 EDT 2014,1403699630476,0.0,0.0,
Wed Jun 25 08:33:50 EDT 2014,1403699630679,0.0,0.0,
Wed Jun 25 08:33:50 EDT 2014,1403699630864,0.0,0.0,
Wed Jun 25 08:33:52 EDT 2014,1403699632233,0.0,0.0,
Wed Jun 25 08:33:52 EDT 2014,1403699632472,0.0,0.0,
Wed Jun 25 08:33:52 EDT 2014,1403699632619,0.0,0.0,
Wed Jun 25 08:33:52 EDT 2014,1403699632864,0.0,0.0,
Wed Jun 25 08:33:53 EDT 2014,1403699633259,0.0,0.0,
Wed Jun 25 08:33:53 EDT 2014,1403699633671,0.0,0.0,
Wed Jun 25 08:33:53 EDT 2014,1403699633861,0.0,0.0,
Wed Jun 25 08:33:56 EDT 2014,1403699636081,0.0,0.0,
Wed Jun 25 08:34:03 EDT 2014,1403699643206,0.0,0.0,
Wed Jun 25 08:34:03 EDT 2014,1403699643706,0.0,0.0,
Wed Jun 25 08:34:06 EDT 2014,1403699646314,0.0,0.0,
Wed Jun 25 08:34:17 EDT 2014,1403699657082,0.0,0.0,
Wed Jun 25 08:34:18 EDT 2014,1403699658085,0.0,0.0,
Wed Jun 25 08:34:18 EDT 2014,1403699658726,0.0,0.0,
Wed Jun 25 08:34:19 EDT 2014,1403699659218,0.0,0.0,
Wed Jun 25 08:34:22 EDT 2014,1403699662185,0.0,0.0,
Wed Jun 25 08:34:31 EDT 2014,1403699671217,0.0,0.0,
Wed Jun 25 08:34:35 EDT 2014,1403699675792,0.0,0.0,
Wed Jun 25 08:34:36 EDT 2014,1403699676222,0.0,0.0,
Wed Jun 25 08:34:36 EDT 2014,1403699676503,0.0,0.0,
Wed Jun 25 08:34:37 EDT 2014,1403699677265,0.0,0.0,
Wed Jun 25 08:34:37 EDT 2014,1403699677471,0.0,0.0,
Wed Jun 25 08:34:40 EDT 2014,1403699680646,0.0,0.0,
Wed Jun 25 08:34:42 EDT 2014,1403699682023,0.0,0.0,
Wed Jun 25 08:34:43 EDT 2014,1403699683700,0.0,0.0,
Wed Jun 25 08:34:43 EDT 2014,1403699683868,0.0,0.0,
Wed Jun 25 08:34:44 EDT 2014,1403699684032,0.0,0.0,
Wed Jun 25 08:34:44 EDT 2014,1403699684268,0.0,0.0,
Wed Jun 25 08:34:44 EDT 2014,1403699684428,0.0,0.0,
Wed Jun 25 08:34:44 EDT 2014,1403699684695,0.0,0.0,
Wed Jun 25 08:34:46 EDT 2014,1403699686848,0.0,0.0,
Wed Jun 25 08:34:47 EDT 2014,1403699687070,0.0,0.0,
Wed Jun 25 08:34:47 EDT 2014,1403699687174,0.0,0.0,
Wed Jun 25 08:34:47 EDT 2014,1403699687448,0.0,0.0,
Wed Jun 25 08:34:48 EDT 2014,1403699688627,0.0,0.0,
Wed Jun 25 08:34:48 EDT 2014,1403699688868,0.0,0.0,
Wed Jun 25 08:34:49 EDT 2014,1403699689342,0.0,0.0,
Wed Jun 25 08:34:49 EDT 2014,1403699689428,0.0,0.0,
Wed Jun 25 08:34:49 EDT 2014,1403699689695,0.0,0.0,
Wed Jun 25 08:34:49 EDT 2014,1403699689779,0.0,0.0,
Wed Jun 25 08:35:08 EDT 2014,1403699708305,0.0,0.0,
Wed Jun 25 08:35:08 EDT 2014,1403699708685,0.0,0.0,
Wed Jun 25 08:35:08 EDT 2014,1403699708875,0.0,0.0,
Wed Jun 25 08:35:09 EDT 2014,1403699709032,0.0,0.0,
Wed Jun 25 08:35:09 EDT 2014,1403699709179,0.0,0.0,
Wed Jun 25 08:35:10 EDT 2014,1403699710831,0.0,0.0,
Wed Jun 25 08:35:21 EDT 2014,1403699721782,0.0,0.0,
Wed Jun 25 08:35:37 EDT 2014,1403699737333,0.0,0.0,
Wed Jun 25 08:35:42 EDT 2014,1403699742162,0.0,0.0,
Wed Jun 25 08:36:42 EDT 2014,1403699802738,0.0,0.0,
Wed Jun 25 08:36:57 EDT 2014,1403699817538,0.0,0.0,
Wed Jun 25 08:36:58 EDT 2014,1403699818898,0.0,0.0,
Wed Jun 25 08:37:05 EDT 2014,1403699825388,0.0,0.0,
Wed Jun 25 08:37:05 EDT 2014,1403699825788,0.0,0.0,
Wed Jun 25 08:37:06 EDT 2014,1403699826038,0.0,0.0,
Wed Jun 25 08:37:06 EDT 2014,1403699826178,0.0,0.0,
Wed Jun 25 08:37:06 EDT 2014,1403699826378,0.0,0.0,
Wed Jun 25 08:37:06 EDT 2014,1403699826728,0.0,0.0,
Wed Jun 25 08:37:06 EDT 2014,1403699826768,0.0,0.0,
Wed Jun 25 08:37:06 EDT 2014,1403699826938,0.0,0.0,
Wed Jun 25 08:37:07 EDT 2014,1403699827298,0.0,0.0,
Wed Jun 25 08:37:07 EDT 2014,1403699827458,0.0,0.0,
Wed Jun 25 08:37:07 EDT 2014,1403699827568,0.0,0.0,
Wed Jun 25 08:37:07 EDT 2014,1403699827738,0.0,0.0,
Wed Jun 25 08:37:08 EDT 2014,1403699828038,0.0,0.0,
Wed Jun 25 08:37:08 EDT 2014,1403699828208,0.0,0.0,
Wed Jun 25 08:37:08 EDT 2014,1403699828368,0.0,0.0,
Wed Jun 25 08:37:08 EDT 2014,1403699828788,0.0,0.0,
Wed Jun 25 08:37:08 EDT 2014,1403699828948,0.0,0.0,
Wed Jun 25 08:37:09 EDT 2014,1403699829168,0.0,0.0,
Wed Jun 25 08:37:09 EDT 2014,1403699829338,0.0,0.0,
Wed Jun 25 08:37:09 EDT 2014,1403699829568,0.0,0.0,
Wed Jun 25 08:37:09 EDT 2014,1403699829778,0.0,0.0,
Wed Jun 25 08:37:10 EDT 2014,1403699830168,0.0,0.0,
Wed Jun 25 08:37:10 EDT 2014,1403699830378,0.0,0.0,
Wed Jun 25 08:37:10 EDT 2014,1403699830568,0.0,0.0,
Wed Jun 25 08:37:10 EDT 2014,1403699830778,0.0,0.0,
Wed Jun 25 08:37:11 EDT 2014,1403699831578,0.0,0.0,
Wed Jun 25 08:37:12 EDT 2014,1403699832088,0.0,0.0,
Wed Jun 25 08:37:12 EDT 2014,1403699832418,0.0,0.0,
Wed Jun 25 08:37:12 EDT 2014,1403699832598,0.0,0.0,
Wed Jun 25 08:37:13 EDT 2014,1403699833218,0.0,0.0,
Wed Jun 25 08:37:14 EDT 2014,1403699834298,0.0,0.0,
Wed Jun 25 08:37:14 EDT 2014,1403699834468,0.0,0.0,
Wed Jun 25 08:37:14 EDT 2014,1403699834588,0.0,0.0,
Wed Jun 25 08:37:14 EDT 2014,1403699834738,0.0,0.0,
Wed Jun 25 08:37:16 EDT 2014,1403699836088,0.0,0.0,
Wed Jun 25 08:37:17 EDT 2014,1403699837098,0.0,0.0,
Wed Jun 25 08:37:17 EDT 2014,1403699837408,0.0,0.0,
Wed Jun 25 08:37:17 EDT 2014,1403699837568,0.0,0.0,
Wed Jun 25 08:37:17 EDT 2014,1403699837778,0.0,0.0,
Wed Jun 25 08:37:18 EDT 2014,1403699838048,0.0,0.0,
Wed Jun 25 08:37:18 EDT 2014,1403699838178,0.0,0.0,
Wed Jun 25 08:37:18 EDT 2014,1403699838378,0.0,0.0,
Wed Jun 25 08:37:18 EDT 2014,1403699838638,0.0,0.0,
Wed Jun 25 08:37:21 EDT 2014,1403699841328,0.0,0.0,
Wed Jun 25 08:37:22 EDT 2014,1403699842198,0.0,0.0,
Wed Jun 25 08:37:23 EDT 2014,1403699843868,0.0,0.0,
Wed Jun 25 08:37:34 EDT 2014,1403699854268,0.0,0.0,
Wed Jun 25 08:37:50 EDT 2014,1403699870108,0.0,0.0,
